manufacturer,device,Network_Technology,Network_2G bands,Network_GPRS,Network_EDGE,Body_,Display_Resolution,Main Camera_Video,Selfie camera_Single,Selfie camera_Video,Sound_Loudspeaker ,Sound_3.5mm jack ,Comms_WLAN,Comms_Bluetooth,Comms_Positioning,Comms_NFC,Comms_Radio,Comms_USB,Features_Sensors,Battery_Talk time,Misc_Colors,Misc_Price,Network_3G bands,Network_4G bands,Network_,Network_Speed,Platform_GPU,Main Camera_Features,Memory_,Misc_Models,Body_Build,Main Camera_Triple,Selfie camera_Features,Launch_year,IsAvailable,Battery_Capacity,Battery_Removability,Body_length_mm,Body_width_mm,Body_depth_mm,Body_Weight_g,num_slots_sim,has_mini_sim,has_nano_sim,has_micro_sim,has_e_sim,stand-by_sim,hybrid_sim,display_tech,display_refresh,display_diagonal_inches,display_area_cm2,display_screen_body_ratio,display_width_px,display_height_px,display_density,platform_os,platform_os_ver,platform_chipset_manufacturer,platform_chipset_details,platform_chipset_node,platform_cpu_count,platform_cpu_speed_ghz,memory_card_slot,memory_internal_storage,memory_ram,main_camera_single_mp
verykool,verykool_sl5550_maverick_lte,GSM / HSPA / LTE,GSM 850 / 1900 / 900 - SIM 1 & SIM 2,,,,"720 x 1280 pixels, 16:9 ratio (~267 ppi density)",1080p@30fps,"8 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE",GPS,No,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity",Up to 9 h (3G),"Black, White",,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 4, 5, 7, 17",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T720MP2,"LED flash, panorama",,,,,LED flash,2015,1,2500,1,155.0,76.5,-1,166,2,0,0,1,0,1,0,ips lcd,60,5.5,83.4,70.3,720,1280,267,android,5.1,mediatek,,,4,1.0,microsdxc,16.0,1.0,13
verykool,verykool_s5020_giant,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"480 x 854 pixels, 16:9 ratio (~196 ppi density)",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE",GPS,No,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity",Up to 11 h (3G),"Black, White",,HSDPA 850 / 1700(AWS) / 1900 ,,,HSPA 21.1/5.76 Mbps,Mali-400MP2,"LED flash, panorama",,,,,,2015,1,3000,1,145.0,76.5,-1,139,2,0,0,1,0,1,0,ips lcd,60,5.0,68.9,62.1,480,854,196,android,5.1,mediatek,,,4,1.3,microsdhc,8.0,1.0,8
verykool,verykool_s5025_helix,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE",GPS,No,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity",Up to 7 h (3G),"Black, Blue",,HSDPA 850 / 1700(AWS) / 1900 ,,,HSPA 21.1/5.76 Mbps,Mali-400MP2,"LED flash, panorama",,,,,,2015,1,1950,0,143.5,72.5,-1,136,2,0,0,1,0,1,0,ips lcd,60,5.0,68.9,66.2,720,1280,294,android,5.1,mediatek,,,4,1.3,microsdhc,8.0,1.0,13
verykool,verykool_s5030_helix_ii,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",1080p@30fps,"5 MP, f/2.8",,"Yes, dual speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE",GPS,No,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity",Up to 7 h (3G),Black,,HSDPA 850 / 1700(AWS) / 1900 / 2100 ,,,HSPA 21.1/5.76 Mbps,Mali-400MP2,"LED flash, panorama",,,,,LED flash,2016,1,2200,2,147.1,72.0,-1,132,2,0,1,1,0,1,0,ips lcd,60,5.0,68.9,65.1,720,1280,294,android,5.1,mediatek,,,4,1.3,microsdhc,8.0,1.0,8
verykool,verykool_s6005_cyprus_ii,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1280 pixels, 16:9 ratio (~245 ppi density)",1080p@30fps,"8 MP, f/2.8",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP, LE",GPS,No,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity",Up to 8 h (3G),Gray,,HSDPA 850 / 1700(AWS) / 1900 ,,,HSPA 21.1/5.76 Mbps,Mali-400MP2,"LED flash, panorama",,,,,,2016,1,3000,1,166.0,85.3,-1,165,2,0,1,1,0,1,0,ips lcd,60,6.0,99.,70.1,720,1280,245,android,6.0,mediatek,,,4,1.3,microsdxc,8.0,1.0,13
vivo,vivo_y18,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1612 pixels, 20:9 ratio (~269 ppi density)",1080p@30fps,"8 MP, f/2.0, (wide)",Yes,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","GPS, GALILEO, GLONASS, BDS, QZSS",No,FM radio,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass",,"Space Black, Gem Green",About 100 EUR,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41",,"HSPA, LTE",Mali-G52 MC2,"LED flash, panorama",,"V2333, V2345","Glass front, plastic frame, plastic back",,,2024,1,5000,0,163.6,75.6,-1,185,2,0,1,0,0,1,0,ips lcd,90,6.56,103.4,83.6,720,1612,269,android,14,mediatek,,,8,1.8,microsdxc,128.0,4.0,0.08
vivo,vivo_y03,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1612 pixels, 20:9 ratio (~269 ppi density)",1080p@30fps,"5 MP, f/2.2, (wide)",Yes,Yes,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","GPS, GALILEO, GLONASS, BDS, QZSS",No,FM radio,"USB Type-C 2.0, OTG","Accelerometer, proximity",,"Space Black, Gem Green",About 80 EUR,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 40",,"HSPA, LTE",Mali-G52 MC2,"LED flash, panorama",,V2332,"Glass front, plastic frame, plastic back",,,2024,1,5000,0,163.8,75.7,-1,185,2,0,1,0,0,1,0,ips lcd,90,6.56,103.4,83.4,720,1612,269,android,14,mediatek,,,8,1.8,microsdxc,128.0,4.0,0.08
vivo,vivo_y18e,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1612 pixels, 20:9 ratio (~269 ppi density)",1080p@30fps,"5 MP, f/2.2, (wide)",Yes,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","GPS, GALILEO, GLONASS, BDS, QZSS",No,FM radio,"USB Type-C 2.0, OTG","Accelerometer, proximity, compass",,"Space Black, Gem Green",,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41",,"HSPA, LTE",Mali-G52 MC2,"LED flash, panorama",,V2350,"Glass front, plastic frame, plastic back",,,2024,1,5000,0,163.6,75.6,-1,185,2,0,1,0,0,1,0,ips lcd,90,6.56,103.4,83.6,720,1612,269,android,14,mediatek,,,8,1.8,microsdxc,64.0,4.0,0.08
vodafone,vodafone_smart_n10,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,720 x 1500 pixels (~293 ppi density),1080p@30fps,8 MP,1080p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE",GPS,No,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity",,Blue Borealis,About 150 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 28",,"HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",PowerVR GE8320,"LED flash, HDR, panorama",,"VFD 630, 5048Y",,,,2019,1,2920,0,148.8,69.9,-1,160,0,0,1,0,0,0,0,ips lcd,60,5.67,80.9,77.8,720,1500,293,android,9.0,mediatek,,,4,2.0,microsdxc,16.0,2.0,13
vodafone,vodafone_smart_n9,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"720 x 1440 pixels, 18:9 ratio (~293 ppi density)",1080p@30fps,8 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",GPS,Yes,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro (market dependent), proximity, compass",,"Silver Aluminium, Black Titanium",About 120 EUR, HSDPA,"1, 3, 5, 7, 8, 20, 28",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T720MP2,"LED flash, HDR, panorama",,VFD 720,,,LED flash,2018,1,2900,0,147.1,68.8,-1,145,0,0,1,0,0,0,0,ips lcd,60,5.5,78.1,77.1,720,1440,293,android,8.1,mediatek,,,4,1.3,microsdhc,16.0,2.0,13
vodafone,vodafone_smart_n9_lite,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"480 x 960 pixels, 18:9 ratio (~201 ppi density)",1080p@30fps,5 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",GPS,Yes,FM radio,microUSB 2.0,"Accelerometer, gyro (market dependent), proximity, compass",,"White Pearl, Black Ice",About 100 EUR, HSDPA,"1, 3, 5, 7, 8, 20, 28",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T720MP2,"LED flash, HDR, panorama",,VFD 620,,,LED flash,2018,1,2460,2,148.2,68.9,-1,155,0,0,1,0,0,0,0,ips lcd,60,5.34,73.6,72.1,480,960,201,android,8.1,mediatek,,,4,1.3,microsdhc,16.0,1.0,8
vodafone,vodafone_smart_ultra_6,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity",,"Gray, Silver",About 170 EUR, HSDPA,"3, 7, 20",,"HSPA, LTE",Adreno 405,LED flash,,Smart ultra 6,,,,2015,1,3000,0,154.0,77.0,-1,159,0,0,1,0,0,0,0,ips lcd,60,5.5,83.4,70.3,1080,1920,401,android,5.0.1,qualcomm,,,8,1.1,microsdxc,16.0,2.0,13
vodafone,vodafone_smart_e9,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only),,,,"480 x 960 pixels, 18:9 ratio (~215 ppi density)",720p@30fps,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity",,Anthracite,About 70 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",PowerVR GE8100,LED flash,,"VFD 527, VFD 528",,,,2018,1,2000,0,137.6,65.7,-1,134,1,0,1,0,0,0,0,ips lcd,60,5.0,64.5,71.4,480,960,215,android,8.1,mediatek,,,4,1.5,microsdhc,8.0,1.0,5
vodafone,vodafone_smart_x9,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"1080 x 2160 pixels, 18:9 ratio (~427 ppi density)",1080p@30fps,8 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE",GPS,Yes,FM radio,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,Black,About 110 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",Adreno 506,"LED flash, HDR, panorama",,VFD 820,,,,2018,1,3100,0,148.2,71.3,-1,153,0,0,1,0,0,0,0,ips lcd,60,5.7,82.7,78.2,1080,2160,427,android,8.1,qualcomm,,,8,1.8,microsdxc,32.0,3.0,5
vodafone,vodafone_smart_v8,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",1080p@30fps,8 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",GPS,Yes,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,Black,About 230 EUR, HSDPA, LTE (unspecified),,"HSPA, LTE",Adreno 505,"LED flash, HDR, panorama",,VFD 710,,,,2017,1,3000,0,155.0,76.0,-1,166,0,0,1,0,0,0,0,ips lcd,60,5.5,83.4,70.8,1080,1920,401,android,7.1.1,qualcomm,,,8,1.4,microsdxc,32.0,3.0,16
vodafone,vodafone_smart_tab_n8,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Yes,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, LE",GPS,Yes,No,microUSB 2.0,Accelerometer,,Volcano Black,About 180 EUR, HSDPA, LTE (unspecified),,"HSPA, LTE",Mali-T720MP2,,,VFD 1300,,,,2017,1,4600,0,260.0,155.0,-1,465,0,0,0,1,0,0,0,ips lcd,60,10.1,95.8,73.4,800,1280,149,android,7.0,mediatek,,,4,1.1,microsdxc,16.0,2.0,5
vodafone,vodafone_smart_ultra_7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","4.1, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,"Silver, Dark Grey",About 160 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 28",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T860MP2,"LED flash, panorama, HDR",,"VFD 700, VFD700",,,LED flash,2016,1,2960,0,152.2,78.1,-1,150,0,0,0,1,0,0,0,ips lcd,60,5.5,83.4,70.2,1080,1920,401,android,6.0.1,mediatek,,,8,1.0,microsdxc,16.0,2.0,13
vodafone,vodafone_smart_prime_6,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity",Up to 18 h (3G),"Gray, Silver",About 110 EUR, HSDPA, LTE (unspecified),,"HSPA, LTE",Adreno 306,LED flash,,,,,,2015,1,2500,0,141.7,71.9,-1,155,0,0,0,1,0,0,0,ips lcd,60,5.0,68.9,67.6,720,1280,294,android,5.0.2,qualcomm,,,4,1.2,microsdxc,8.0,1.0,8
vodafone,vodafone_smart_prime_7,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 ,,,,"720 x 1280 pixels, 16:9 ratio (~293 ppi density)",1080p@30fps,5 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",GPS,Yes,FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Up to 9 h (3G),"Graphite Black, Boron White",About 100 EUR,HSDPA 900 / 2100 ,"1, 3, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 304,LED flash,,,,,,2016,1,2540,0,144.0,72.1,-1,128,0,0,0,1,0,0,0,ips lcd,60,5.0,69.4,66.8,720,1280,293,android,6.0.1,qualcomm,,,4,1.1,microsdxc,8.0,1.0,8
vodafone,vodafone_smart_e8,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"480 x 854 pixels, 16:9 ratio (~196 ppi density)",Yes,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",GPS,Yes,No,microUSB 2.0,"Accelerometer, proximity",,Slate Blue,About 80 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,"HSPA, LTE",Adreno 304,LED flash,,"VFD 510, VFD 513",,,,2017,1,2200,1,145.6,72.1,-1,169,0,0,1,0,0,0,0,ips lcd,60,5.0,68.9,65.6,480,854,196,android,7.1,qualcomm,,,4,1.1,microsdxc,8.0,1.0,5
vodafone,vodafone_smart_n8,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",720p@30fps,5 MP,,"Yes, dual speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",GPS,Yes,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity",,"Graphite, Gold",About 100 EUR, HSDPA, LTE (unspecified),,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T720MP2,"LED flash, HDR",,VFD 610,,,,2017,1,2400,0,144.5,71.9,-1,151,0,0,1,0,0,0,0,ips lcd,60,5.0,68.9,66.3,720,1280,294,android,7.0,mediatek,,,4,1.3,microsdhc,16.0,1.5,13
vodafone,vodafone_smart_speed_6,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"480 x 854 pixels, 16:9 ratio (~218 ppi density)",720p,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, compass",,"Silver, Anthracite",About 70 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,"HSPA, LTE Cat4 150/50 Mbps",Mali-T720MP2,LED flash,,VF-795,,,,2015,1,1780,0,132.2,65.1,-1,146,0,0,0,1,0,0,0,ips lcd,60,4.5,55.8,64.8,480,854,218,android,5.1,mediatek,,,4,1.0,microsdhc,8.0,1.0,5
vodafone,vodafone_smart_turbo_7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"480 x 854 pixels, 16:9 ratio (~196 ppi density)",Yes,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",GPS,No,No,microUSB 2.0,Accelerometer,,"Silver, Dark Grey",About 60 EUR, HSDPA, LTE (unspecified),,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T720MP2,LED flash,,"VFD 500, VFD 502",,,,2016,1,2000,0,140.6,72.4,-1,167.9,0,0,0,1,0,0,0,tft,60,5.0,68.9,67.7,480,854,196,android,6.0,mediatek,,,4,1.0,microsdhc,8.0,1.0,5
vodafone,vodafone_smart_4_mini,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,,,,"480 x 800 pixels, 5:3 ratio (~233 ppi density)",480p@30fps,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity",Up to 8 h (2G) / Up to 8 h (3G),"Black, White",About 50 EUR,HSDPA 900 / 2100 ,,,HSPA,Mali-400,,,,,,,2014,1,1400,1,121.6,64.4,-1,117,0,1,0,0,0,0,0,tft,60,4.0,45.5,58.2,480,800,233,android,4.2.2,mediatek,,,2,1.3,microsdhc,4.0,0.512,3.15
vodafone,vodafone_smart_platinum_7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"1440 x 2560 pixels, 16:9 ratio (~534 ppi density)",4K@30fps,8 MP,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE",GPS,Yes,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,Black,About 380 EUR, HSDPA, LTE (unspecified),,"HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",Adreno 510,"LED flash, panorama, HDR",,VFD 900,,,LED flash,2016,1,3000,0,154.0,75.7,-1,155,0,0,1,0,0,0,0,amoled,60,5.5,83.4,71.5,1440,2560,534,android,6.0.1,qualcomm,,,8,1.2,microsdxc,32.0,3.0,16
vodafone,vodafone_tab_prime_7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"1200 x 1920 pixels, 16:10 ratio (~224 ppi density)",Yes,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE",GPS,No,No,microUSB 2.0,Accelerometer,,Silver,About 190 EUR, HSDPA, LTE (unspecified),,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 505,,,,,,,2016,1,5830,0,259.2,155.8,-1,439,0,0,0,1,0,0,0,ips lcd,60,10.1,95.8,73.2,1200,1920,224,android,6.0,qualcomm,,,8,1.4,microsdxc,16.0,2.0,5
vodafone,vodafone_smart_tab_7,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,,,,"800 x 1280 pixels, 16:10 ratio (~216 ppi density)",720p,2 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","GPS, A-GPS",,No,2,"Accelerometer, compass",Up to 7 h,Black,About 230 EUR,HSDPA 2100 ,,,HSPA 14.4/5.76 Mbps,Adreno 220,,,,,,,2012,1,3400,0,194.0,120.0,-1,319,0,1,0,0,0,0,0,tft,60,7.0,142.1,61.0,800,1280,216,android,3.2,qualcomm,,,2,1.2,microsdhc,0,0,5
vodafone,vodafone_smart_tab_4g,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"720 x 1280 pixels, 16:9 ratio (~184 ppi density)",Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,No,microUSB 2.0,"Accelerometer, proximity",,Black,, HSDPA, LTE (unspecified),,"HSPA, LTE",Adreno 306,,,,,,,2014,1,4060,0,209.0,123.0,-1,327,0,0,0,1,0,0,0,ips lcd,60,8.0,176.4,68.6,720,1280,184,android,4.4,qualcomm,,,4,1.2,microsdxc,8.0,1.0,5
vodafone,vodafone_smart_4,GSM / HSPA,GSM 900 / 1800 / 1900 ,,,,"480 x 854 pixels, 16:9 ratio (~218 ppi density)",Yes,Yes,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,Yes (optional),FM radio,microUSB 2.0,"Accelerometer, proximity",,"Black, White",About 90 EUR,HSDPA 900 / 2100 ,,,HSPA,Adreno 302,LED flash,,,,,,2014,1,1880,1,134.7,66.0,-1,152,0,0,0,1,0,0,0,tft,60,4.5,55.8,62.8,480,854,218,android,4.4.2,qualcomm,,,2,1.2,microsdhc,4.0,0.512,5
vodafone,vodafone_smart_first_7,GSM / HSPA,GSM 900 / 1800 ,,,,"320 x 480 pixels, 3:2 ratio (~165 ppi density)",720p@30fps,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP",A-GPS only,No,FM radio,microUSB 2.0,No,Up to 5 h (3G),"Volcano Black, Tech White",About 30 EUR,HSDPA 900 / 2100 ,,,HSPA 21.1/5.76 Mbps,Mali-400MP2,,,VFD 200,,,,2016,1,1400,1,114.4,62.8,-1,110,0,1,0,0,0,0,0,tft tn,60,3.5,36.5,50.8,320,480,165,android,5.1,spreadtrum,,,4,1.3,microsdxc,4.0,0.512,2
vodafone,vodafone_tab_prime_6,GSM / HSPA / LTE,GSM 900 / 1800 ,,,,"800 x 1280 pixels, 16:10 ratio (~157 ppi density)",Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.1, A2DP, LE",GPS,No,No,microUSB 2.0,"Accelerometer, proximity",,Black,About 210 EUR,HSDPA 900 / 2100 ,"1, 3, 7, 8, 20",,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 306,,,,,,,2015,1,4600,0,244.0,146.0,-1,406,0,0,0,1,0,0,0,ips lcd,60,9.6,67.,75.0,800,1280,157,android,5.0,qualcomm,,,4,1.3,microsdhc,16.0,1.0,5
vodafone,vodafone_smart_4_turbo,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 ,,,,"480 x 854 pixels, 16:9 ratio (~218 ppi density)",Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,Yes,FM radio,microUSB 2.0,"Accelerometer, proximity",,"Black, White",About 100 EUR,HSDPA 900 / 2100 ,"3, 7, 20",,"HSPA, LTE Cat4 150/50 Mbps",Adreno 305,LED flash,,890N,,,,2014,1,1880,1,134.5,67.5,-1,155,0,0,0,1,0,0,0,tft,60,4.5,55.8,61.5,480,854,218,android,4.4.2,qualcomm,,,4,1.2,microsdhc,4.0,1.0,5
vodafone,vodafone_smart_4_power,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"540 x 960 pixels, 16:9 ratio (~220 ppi density)",Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,Yes,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",,"Black, White",About 150 EUR,HSDPA 900 / 2100 ,"1, 3, 7, 8, 20",,"HSPA, LTE Cat4 150/50 Mbps",Mali-400MP2,LED flash,,985N,,,,2014,1,3000,0,141.0,71.4,-1,162,0,0,0,1,0,0,0,ips lcd,60,5.0,68.9,68.5,540,960,220,android,4.4.2,mediatek,,,4,1.3,microsdhc,4.0,1.0,5
vodafone,vodafone_smart_4g,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 ,,,,"540 x 960 pixels, 16:9 ratio (~245 ppi density)",Yes,1 MP,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP",GPS,Yes (optional),No,microUSB 2.0,"Accelerometer, proximity",,Black,,HSDPA 900 / 2100 ,"3, 7, 20",,"HSPA, LTE",Adreno 305,LED flash,,,,,,2014,1,1880,1,134.0,67.1,-1,153,0,0,0,1,0,0,0,ips lcd,60,4.5,55.8,62.1,540,960,245,android,4.2.2,qualcomm,,,2,1.2,microsdhc,8.0,1.0,8
