,manufacturer,device,Network_Technology,Network_2G bands,Network_GPRS,Network_EDGE,Launch_Announced,Launch_Status,Body_Dimensions,Body_Weight,Body_SIM,Body,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_CPU,Memory_Card slot,Memory_Internal,Main Camera_Single,Main Camera_Video,Selfie camera_Single,Selfie camera_Video,Comms_WLAN,Comms_Bluetooth,Comms_Positioning,Comms_NFC,Comms_Radio,Comms_USB,Features_Sensors,Battery_Type,Battery_Talk time,Misc_Colors,Network_3G bands,Network_4G bands,Network_,Network_Speed,Camera_Features,Memory_,Misc_Models,Body_Build,Main Camera_Triple,Selfie camera_Features,has_jack,has_loudspeaker,has_stereo,has_dual,standardized_gpu,gpu_0,gpu_1,gpu_2,gpu_3,gpu_4,gpu_5,gpu_6,gpu_7,gpu_8,gpu_9,gpu_10,gpu_11,gpu_12,gpu_13,gpu_14,gpu_15,gpu_16,gpu_17,gpu_18,gpu_19,gpu_20,gpu_21,gpu_22,gpu_23,gpu_24,gpu_25,gpu_26,gpu_27,gpu_28,gpu_29,gpu_30,gpu_31,gpu_32,gpu_33,gpu_34,gpu_35,gpu_36,gpu_37,gpu_38,gpu_39,gpu_40,gpu_41,gpu_42,gpu_43,gpu_44,gpu_45,gpu_46,gpu_47,gpu_48,gpu_49,gpu_50,gpu_51,gpu_52,gpu_53,gpu_54,gpu_55,gpu_56,gpu_57,gpu_58,gpu_59,gpu_60,gpu_61,gpu_62,gpu_63,gpu_64,gpu_65,gpu_66,gpu_67,gpu_68,gpu_69,gpu_70,gpu_71,gpu_72,gpu_73,gpu_74,gpu_75,gpu_76,gpu_77,gpu_78,gpu_79,gpu_80,gpu_81,gpu_82,gpu_83,gpu_84,gpu_85,gpu_86,gpu_87,gpu_88,gpu_89,gpu_90,gpu_91,gpu_92,gpu_93,gpu_94,gpu_95,gpu_96,gpu_97,gpu_98,gpu_99,gpu_100,gpu_101,gpu_102,gpu_103,gpu_104,gpu_105,gpu_106,gpu_107,gpu_108,gpu_109,gpu_110,gpu_111,gpu_112,gpu_113,gpu_114,gpu_115,gpu_116,gpu_117,gpu_118,gpu_119,gpu_120,gpu_121,gpu_122,gpu_123,gpu_124,gpu_125,gpu_126,gpu_127,gpu_128,gpu_129,gpu_130,average_dollar_price,display_diagonal_inches,display_area_cm2,display_screen_body_ratio
138,cat,cat_s75,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,"2023, February 24","Available. Released 2023, July",171 x 80 x 11.9 mm (6.73 x 3.15 x 0.47 in),268 g (9.45 oz),"Single SIM (Nano-SIM) or Hybrid SIM (Nano-SIM, dual stand-by)","IP68/IP69 dust/water resistant (up to 5m for 35 min)
Drop-to-concrete resistance from up to 1.8m
MIL-STD-810H compliant","IPS LCD, 120Hz","1080 x 2408 pixels, 20:9 ratio (~400 ppi density)",Android 12,Mediatek Dimensity 930 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),microSDXC (uses shared SIM slot),128GB 6GB RAM,,1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.1, A2DP, LE","GPS (L1+L5), GALILEO, GLONASS, BDS",Yes,Unspecified,"USB Type-C 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable",,Black,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 32, 38, 39, 40, 41",,"HSPA, LTE, 5G","Dual-LED flash, HDR, panorama",,BM1S1B,"Glass front (Gorilla Glass Victus), plastic back, aluminum frame","50 MP, f/1.8, (wide), PDAF
8 MP, f/2.2, (ultrawide)
2 MP, f/2.4, (macro)",,0.0,1.0,0.0,0.0,IMGBXM-8-256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,6.6,104.9,76.7
139,cat,cat_s62,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,,,"2021, June 18","Available. Released 2021, June 18",157.5 x 76.2 x 12.7 mm (6.20 x 3.00 x 0.5 in),260 g (9.17 oz),Nano-SIM,"IP68/IP69 dust/water resistant (up to 1.5m for 35 min)
Drop-to-concrete resistance from up to 1.8m
MIL-STD-810H compliant",IPS LCD,"1080 x 2160 pixels, 18:9 ratio (~424 ppi density)","Android 10, upgradable to Android 11",Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),microSDXC (dedicated slot),128GB 4GB RAM,,"4K@30fps, 1080p@30fps",8 MP,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO, BDS",Yes,FM radio,"USB Type-C 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4000 mAh, non-removable",,Black,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 20, 25, 26, 28, 38, 39, 40, 41, 66, 71",CDMA2000 1xEV-DO ,"HSPA 42.2/5.76 Mbps, LTE Cat12 600/150 Mbps","LED flash, HDR, panorama",,,"Glass front (Gorilla Glass 6), plastic back, aluminum frame",,,1.0,1.0,0.0,0.0,Adreno512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.8,5.7,83.8,69.9
140,cat,cat_s62_pro,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,"2020, June 28","Available. Released 2020, August 17",158.5 x 76.7 x 11.9 mm (6.24 x 3.02 x 0.47 in),248 g (8.75 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","IP68/IP69 dust/water resistant (up to 1.5m for 35 min)
Drop-to-concrete resistance from up to 1.8m
MIL-STD-810H compliant",IPS LCD,"1080 x 2160 pixels, 18:9 ratio (~424 ppi density)",Android 10,Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),microSDXC (dedicated slot),128GB 6GB RAM,,"1080p@30fps, gyro-EIS",8 MP,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO, BDS",Yes,FM radio,"USB Type-C 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4000 mAh, non-removable",,Black,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40",,"HSPA 42.2/5.76 Mbps, LTE (2CA) Cat13 400/150 Mbps","Thermal imaging, heat palettes, temp. spot meter, LED flash",,,"Glass front (Gorilla Glass 6), plastic back, aluminum frame",,,0.0,1.0,0.0,0.0,Adreno512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.1,5.7,83.8,69.0
141,cat,cat_s53,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2022, July 19","Available. Released 2022, July 19",171 x 81 x 16 mm (6.73 x 3.19 x 0.63 in),320 g (11.29 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IP68/IP69K dust/water resistant (up to 1.5m for 35 min)
Drop-to-concrete resistance from up to 1.8m
MIL-STD-810H compliant
Dedicated flashlight",IPS LCD,"720 x 1600 pixels, 20:9 ratio (~270 ppi density)",Android 11,Qualcomm SM4350 Snapdragon 480 5G (8 nm),Octa-core (2x2.0 GHz Kryo 460 & 6x1.8 GHz Kryo 460),microSDXC (uses shared SIM slot),128GB 6GB RAM,,1080p@30fps,"16 MP, f/2.0",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.1, A2DP, LE",GPS,Yes,No,"USB Type-C 3.0, OTG","Fingerprint (rear-mounted), accelerometer","Li-Po 5500 mAh, non-removable",,Black,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 34, 38, 39, 40, 41, 66",,"HSPA, LTE",LED flash,,,,,,1.0,1.0,0.0,0.0,Adreno619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.1,6.5,102.0,73.6
142,cat,cat_s42,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,"2020, January","Available. Released 2020, August",161.4 x 77.3 x 12.7 mm (6.35 x 3.04 x 0.5 in),220 g (7.76 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","IP69 dust/water resistant (up to 1.5m for 35 min)
Drop-to-concrete resistance from up to 1.8m
MIL-STD-810H compliant",IPS LCD,"720 x 1440 pixels, 18:9 ratio (~293 ppi density)","Android 10, planned upgrade to Android 11",Mediatek MT6761D Helio A20 (12 nm),Quad-core 1.8 GHz Cortex-A53,microSDXC (dedicated slot),32GB 3GB RAM,"13 MP, f/2.0, (wide), PDAF",1080p@30fps,5 MP,,Wi-Fi 802.11 b/g/n,"5.0, A2DP, LE","GPS, GLONASS, BDS",Yes,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Ion 4200 mAh, non-removable",,Black,HSDPA 850 / 900 / 1900 / 2100 - EU,"1, 2, 3, 4, 5, 7, 8, 20, 28",HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - USA,"HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",LED flash,eMMC 5.1,,,,,1.0,1.0,0.0,0.0,PowerVRGE8320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,5.5,78.1,62.6
143,cat,cat_s60,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,"2016, February. Released 2016, June",Discontinued,147.9 x 73.4 x 12.7 mm (5.82 x 2.89 x 0.5 in),223 g (7.87 oz),"Single SIM (Nano-SIM) - South Africa onlyDual SIM (Nano-SIM, dual stand-by)","IP68 dust/water resistant (up to 5m for 60 min)
Drop-to-concrete resistance from up to 1.8m
MIL-STD-810G compliant",a-Si AHVA,"720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 6.0 (Marshmallow),Qualcomm MSM8952 Snapdragon 617 (28 nm),Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),microSDXC (dedicated slot),32GB 3GB RAM,"13 MP, AF, FLIR thermal camera (Lepton module)",1080p@30fps,5 MP,1080p@30fps,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP","GPS, GLONASS, BDS",Yes,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Ion 3800 mAh, non-removable",,Black,HSDPA 850 / 900 / 2100 - Global,"1, 3, 7, 8, 20 - Global","2, 4, 5, 7, 12, 17 - North America","HSPA, LTE Cat4 150/50 Mbps","Thermal imaging, heat palettes, temp. spot meter, dual-LED dual-tone flash, panorama",eMMC 5.1,,"Glass front (Gorilla Glass 4), plastic back, aluminum frame",,,1.0,1.0,0.0,0.0,Adreno405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.5,4.7,60.9,56.1
144,cat,cat_s42_h+,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2021, April 20","Available. Released 2021, April 20",161.3 x 77.2 x 12.7 mm (6.35 x 3.04 x 0.5 in),220 g (7.76 oz),"Dual SIM (Nano-SIM, dual stand-by)","IP69 dust/water resistant (up to 1.5m for 35 min)
Drop-to-concrete resistance from up to 1.8m
MIL-STD-810H compliant
Antimicrobial protection (silver ion-based)",IPS LCD,"720 x 1440 pixels, 18:9 ratio (~293 ppi density)","Android 10, planned upgrade to Android 11",Mediatek MT6761D Helio A20 (12 nm),Quad-core 1.8 GHz Cortex-A53,microSDXC (dedicated slot),32GB 3GB RAM,"13 MP, f/2.0, (wide), PDAF",1080p@30fps,5 MP,,Wi-Fi 802.11 b/g/n,"5.0, A2DP, LE","GPS, GLONASS, BDS",Yes,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Ion 4200 mAh, non-removable",,Black,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 12, 13, 14, 17, 25, 26, 41, 66, 71",,"HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",LED flash,eMMC 5.1,,,,,1.0,1.0,0.0,0.0,PowerVRGE8320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.10000000000002,5.5,78.1,62.7
145,cat,cat_s61,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,"2018, February","Available. Released 2018, June",163 x 78 x 13 mm (6.42 x 3.07 x 0.51 in),250 g (8.82 oz),"Single SIM (Nano-SIM) - South Africa onlyHybrid Dual SIM (Nano-SIM, dual stand-by)","IP68 dust/water resistant (up to 3m for 60 min)
Drop-to-concrete resistance from up to 1.8m
MIL-STD-810G compliant",IPS LCD,"1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm SDM630 Snapdragon 630 (14 nm),Octa-core 2.2 GHz Cortex-A53,microSDXC (uses shared SIM slot),64GB 4GB RAM,"16 MP, PDAF, FLIR thermal camera (Lepton module)","4K@30fps, 1080p@30fps",8 MP,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO, QZSS, SBAS",Yes,FM radio,"USB Type-C 2.0, OTG","Accelerometer, gyro, proximity, compass, barometer, indoor air quality sensor","Li-Ion 4500 mAh, non-removable",Up to 35 h (3G),Black,HSDPA 850 / 900 / 1700 / 1900 / 2100 - EU/ROW,"1, 2, 3, 5, 7, 8, 19, 20, 26, 28, 38, 39, 40, 41 - EU/ROW","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 25, 26, 28, 29, 66 - USA","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat12 600/150 Mbps","Thermal imaging, heat palettes, temp. spot meter, dual-LED dual-tone flash, panorama",,,"Glass front (Gorilla Glass 5), plastic back, aluminum frame",,,1.0,1.0,0.0,0.0,Adreno508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.0,5.2,74.5,58.6
146,cat,cat_b35,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2018, September","Available. Released 2018, October",138 x 60 x 14 mm (5.43 x 2.36 x 0.55 in),130 g (4.59 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","IP68 dust/water resistant (up to 1.2m for 35 min)
MIL-STD-810G compliant
Drop-to-concrete resistance from up to 1.8m
Flashlight",TFT,"240 x 320 pixels, 4:3 ratio (~167 ppi density)",KaiOS 2.5.1,Qualcomm MSM8905 Snapdragon 205 (28 nm),Dual-core (2x1.3 GHz Cortex-A7),microSDXC (uses shared SIM slot),4GB 512MB RAM,2 MP,480p@30fps,,,Wi-Fi 802.11 b/g/n,"4.1, A2DP, LE","GPS, GLONASS",No,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 2300 mAh, non-removable",Up to 12 h (3G),Black,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",LED flash,eMMC 4.5,,,,,1.0,1.0,0.0,0.0,Adreno304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.7,2.4,17.8,21.5
147,cat,cat_s41,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,"2017, September","Available. Released 2017, September",152 x 75 x 12.9 mm (5.98 x 2.95 x 0.51 in),218 g (7.69 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","IP68 dust/water resistant (up to 2m for 60 min)
Drop-to-concrete resistance from up to 1.8m
MIL-STD-810G compliant",TFT,"1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 7.0 (Nougat),Mediatek MT6757 Helio P20 (16 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),microSDXC (dedicated slot),32GB 3GB RAM,"13 MP, PDAF",1080p@30fps,8 MP,1080p@30fps,Wi-Fi 802.11 b/g/n,"4.1, A2DP, LE","GPS, GLONASS, BDS (market dependant)",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Ion 5000 mAh, non-removable",Up to 38 h (3G),Black,HSDPA 850 / 900 / 1900 / 2100 - EU,"1, 2, 3, 5, 7, 8, 20 - EU","1, 2, 3, 4, 5, 7, 8, 28, 38, 39, 40, 41 - APAC/LATAM","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",LED flash,,S41,,,,1.0,1.0,0.0,0.0,Mali-T880MP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.5,5.0,68.9,60.5
