manufacturer,device,Network_Technology,Misc_Price,Platform_GPU,Launch_year,IsAvailable,Battery_Capacity,Battery_Removability,Body_length_mm,Body_width_mm,Body_Weight_g,num_slots_sim,has_mini_sim,has_nano_sim,has_micro_sim,has_e_sim,stand-by_sim,hybrid_sim,display_tech,display_refresh,display_diagonal_inches,display_area_cm2,display_screen_body_ratio,display_width_px,display_height_px,display_density,platform_os,platform_chipset_manufacturer,platform_cpu_count,platform_cpu_speed_ghz,memory_card_slot,memory_internal_storage,memory_ram,main_camera_single_mp
google,google_pixel_4a,GSM / HSPA / LTE,$ 144.99 / € 157.70,Adreno 618,2020,1,3140,0,144,69.4,143,2,0,1,0,0,0,0,oled,60,5.81,83,83.3,1080,2340,443,android,qualcomm,8,1.8,no,128,6,12.2
google,google_pixel_3,GSM / CDMA / HSPA / EVDO / LTE,About 450 EUR,Adreno 630,2018,1,2915,0,145.6,68.2,148,2,0,1,0,0,0,0,p-oled,60,5.5,76.7,77.2,1080,2160,443,android,qualcomm,8,1.6,no,128,4,12.2
google,google_pixel_3a,GSM / CDMA / HSPA / EVDO / LTE,$ 103.41 / € 108.90,Adreno 615,2019,1,3000,0,151.3,70.1,147,2,0,1,0,0,0,0,oled,60,5.6,79.6,75,1080,2220,441,android,qualcomm,8,1.7,no,64,4,12.2
google,google_pixel_3_xl,GSM / CDMA / HSPA / EVDO / LTE,About 260 EUR,Adreno 630,2018,1,3430,0,158,76.7,184,2,0,1,0,0,0,0,p-oled,60,6.3,100.3,82.8,1440,2960,523,android,qualcomm,8,1.6,no,128,4,12.2
google,google_pixel_2,GSM / CDMA / HSPA / EVDO / LTE,About 610 EUR,Adreno 540,2017,1,2700,0,145.7,69.7,143,2,0,1,0,0,0,0,amoled,60,5,68.9,67.9,1080,1920,441,android,qualcomm,8,1.9,no,128,4,12.2
google,google_pixel_2_xl,GSM / CDMA / HSPA / EVDO / LTE,About 520 EUR,Adreno 540,2017,1,3520,0,157.9,76.7,175,2,0,1,0,0,0,0,p-oled,60,6,92.6,76.4,1440,2880,538,android,qualcomm,8,1.9,no,128,4,12.2
google,google_pixel,GSM / HSPA / LTE,About 290 EUR,Adreno 530,2016,1,2770,0,143.8,69.5,143,0,0,1,0,0,0,0,amoled,60,5,68.9,69,1080,1920,441,android,qualcomm,4,1.6,no,128,4,12.3
google,google_pixel_tablet,No cellular connectivity,About 670 EUR,Mali-G710 MP7,2023,1,7020,0,258,169,493,0,0,0,0,0,0,0,ips lcd,60,10.95,347.7,79.7,1600,2560,276,android,google,8,1.8,no,256,8,8
google,google_pixel_3a_xl,GSM / CDMA / HSPA / EVDO / LTE,About 290 EUR,Adreno 615,2019,1,3700,0,160.1,76.1,167,2,0,1,0,0,0,0,oled,60,6,92.9,76.3,1080,2160,402,android,qualcomm,8,1.7,no,64,4,12.2
google,google_pixel_xl,GSM / HSPA / LTE,About 400 EUR,Adreno 530,2016,1,3450,0,154.7,75.7,168,0,0,1,0,0,0,0,amoled,60,5.5,83.4,71.2,1440,2560,534,android,qualcomm,4,1.6,no,128,4,12.3
google,google_pixel_c,No cellular connectivity,About 340 EUR,Nvidia Maxwell,2015,1,9240,0,242,179,517,0,0,0,0,0,0,0,ips lcd,60,10.2,313.8,72.4,2560,1800,308,android,nvidia,4,1.9,no,64,3,8
haier,haier_l7,GSM / HSPA / LTE,About 120 EUR,Adreno 505,2017,1,3000,0,152,76,160,2,0,1,1,0,1,1,ips lcd,60,5.5,83.4,72.2,1080,1920,401,android,qualcomm,8,1.4,microsdxc,32,3,13
haier,haier_g7,GSM / HSPA / LTE,,Mali-T720MP1,2017,1,2200,1,143,71.5,135,2,0,0,1,0,1,0,ips lcd,60,5,68.9,67.4,720,1280,294,android,mediatek,4,1.25,microsdhc,16,1,8
haier,haier_g51,GSM / HSPA / LTE,,Mali-T720MP1,2017,1,2000,1,142.6,72.9,155,2,0,0,1,0,1,0,ips lcd,60,5,68.9,66.3,480,854,196,android,mediatek,4,1.25,microsdhc,8,1,5
haier,haier_i6,GSM / HSPA / LTE,,Mali-T720MP3,2018,1,3300,0,151.5,72.5,145,2,0,1,0,0,1,0,ips lcd,60,5.7,83.8,76.3,720,1440,282,android,mediatek,8,1.3,microsdxc,32,3,13
haier,haier_g8,GSM / HSPA / LTE,,Mali-T720MP1,2018,1,2500,1,142.8,70.7,135,2,0,0,1,0,1,0,ips lcd,60,5,68.9,68.3,720,1280,294,android,mediatek,4,1.25,microsdxc,16,1,8
honor,honor_pad_9,LTE / 5G,About 190 EUR,Adreno 710,2023,1,8300,0,278.2,180.1,555,0,0,0,0,0,0,0,ips lcd,120,12.1,424.5,84.7,1600,2560,249,android,qualcomm,8,1.8,microsdxc,512,12,13
honor,honor_pad_x9,GSM / HSPA / LTE,About 250 EUR,Adreno 610,2023,1,7250,0,267.3,167.4,495,0,0,1,0,0,0,0,tft lcd,120,11.5,376.4,84.1,1200,2000,203,android,qualcomm,8,1.9,no,128,4,5
honor,honor_pad_x8,No cellular connectivity,About 190 EUR,Mali-G52,2022,1,5100,0,240.2,159,460,0,0,0,0,0,0,0,tft lcd,60,10.1,95.8,77.4,1200,1920,224,android,mediatek,8,1.8,microsdxc,128,6,5
honor,honor_pad_8,No cellular connectivity,About 330 EUR,Adreno 610,2022,1,7250,0,278.5,174.1,520,0,0,0,0,0,0,0,ips lcd,60,12,409.9,84.5,1200,2000,194,android,qualcomm,8,1.9,no,128,6,5
honor,honor_x5,GSM / HSPA / LTE,About 90 EUR,PowerVR GE8320,2023,1,5000,0,164,75.6,193,2,0,1,0,0,1,1,tft lcd,60,6.5,102,82.3,720,1600,270,android,mediatek,8,1.5,microsdxc,32,2,8
hp,hp_slate6_voicetab_ii,GSM / HSPA,About 200 EUR,,2014,1,3000,1,165.1,83.2,160,2,1,0,1,0,1,0,ips lcd,60,6,99,72.2,720,1280,245,android,marvell,4,1.2,microsdxc,16,1,8
hp,hp_touchpad,No cellular connectivity,About 280 EUR,Adreno 220,2011,1,6300,0,240,190,740,0,0,0,0,0,0,0,led-backlit lcd,60,9.7,91.4,63.9,768,1024,132,hp,qualcomm,2,1.2,no,32,1,1.3
hp,hp_7_voicetab,GSM / HSPA,About 140 EUR,Mali-400MP2,2014,1,3000,0,192.1,102.2,305,0,0,0,1,0,0,0,tft,60,6.95,135.9,69.2,600,1024,171,android,mediatek,4,1.3,microsdhc,8,1,5
hp,hp_slate7_voicetab_ultra,GSM / HSPA / LTE,About 400 EUR,,2014,1,5000,0,183.5,103.9,239,1,0,0,1,0,0,0,ips lcd,60,7,142.1,74.5,1200,1920,323,android,hisilicon,4,1.6,microsdhc,16,2,13
hp,hp_8,No cellular connectivity,About 120 EUR,,2014,1,3800,0,200.3,136.3,313,0,0,0,0,0,0,0,ips lcd,60,7.85,190.8,69.9,768,1024,163,android,allwinner,4,1,microsdhc,16,1,2
hp,hp_pro_slate_8,GSM / HSPA,About 390 EUR,Adreno 330,2015,1,5900,0,207,137,350,0,0,1,0,0,0,0,ips lcd,60,7.86,191.3,67.5,1536,2048,326,android,qualcomm,4,2.3,microsdhc,32,2,8
hp,hp_pro_slate_10_ee_g1,No cellular connectivity,About 240 EUR,,2015,1,8380,0,280,182,855,0,0,0,0,0,0,0,ips lcd,60,10.1,95.8,58,800,1280,149,android,intel,4,1.33,microsdhc,32,2,2
hp,hp_slate6_voicetab,GSM / HSPA,About 270 EUR,,2014,1,3000,1,165,83.2,160,2,0,0,0,0,1,0,ips lcd,60,6,99,72.3,720,1280,245,android,marvell,4,1.2,microsdxc,16,1,5
hp,hp_7_plus,No cellular connectivity,About 70 EUR,,2014,1,2800,0,192.5,121.9,294.8,0,0,0,0,0,0,0,ips lcd,60,7,137.9,58.8,600,1024,170,android,allwinner,4,1,microsdhc,8,1,2
hp,hp_slate10_hd,No cellular connectivity,About 220 EUR,,2013,1,7000,0,259,178,626,0,0,0,0,0,0,0,ips lcd,60,10,90,62.9,800,1280,151,android,marvell,2,1.2,microsdhc,16,1,5
hp,hp_touchpad_4g,GSM / HSPA,,Adreno 220,2011,1,6300,0,240,190,740,0,1,0,0,0,0,0,led-backlit lcd,60,9.7,91.4,63.9,768,1024,132,hp,qualcomm,2,1.2,no,32,1,1.3
hp,hp_slate7_extreme,No cellular connectivity,About 150 EUR,,2013,1,4100,0,200,120,319.8,0,0,0,0,0,0,0,ips lcd,60,7,142.1,59.2,800,1280,216,android,nvidia,4,1.8,microsdhc,16,1,5
hp,hp_slate8_pro,No cellular connectivity,About 240 EUR,,2013,1,5680,0,220,141.5,453.6,0,0,0,0,0,0,0,ips lcd,60,8,198,63.7,1200,1600,250,android,nvidia,4,1.8,microsdhc,16,1,8
htc,htc_a104,GSM / HSPA / LTE,About 180 EUR,Mali-G57 MP1,2023,1,7000,0,245.6,155.4,460,2,0,1,0,0,1,1,ips lcd,60,10.36,305.5,80,1200,2000,225,android,unisoc,8,1.6,microsdxc,128,8,5
htc,htc_wildfire_e_star,GSM / HSPA / LTE,About 100 EUR,Mali-T820 MP1,2023,1,3000,0,164.8,76.5,200,2,0,1,0,0,1,1,ips lcd,60,6.52,102.6,81.4,720,1600,269,android,unisoc,4,1.4,microsdxc,16,2,0.08
htc,htc_one_(m8),GSM / HSPA / LTE,About 250 EUR,Adreno 330,2014,1,2600,0,146.4,70.6,160,0,0,1,0,0,0,0,super lcd3,60,5,68.9,66.7,1080,1920,441,android,qualcomm,4,2.5,microsdxc,32,2,4
htc,htc_one,GSM / HSPA / LTE,About 270 EUR,Adreno 320,2013,1,2300,0,137.4,68.2,143,0,0,0,1,0,0,0,super lcd3,60,4.7,60.9,65,1080,1920,469,android,qualcomm,4,1.7,no,64,2,4
htc,htc_u11,GSM / HSPA / LTE,About 300 EUR,Adreno 540,2017,1,3000,0,153.9,75.9,169,1,0,1,0,0,0,0,super lcd5,60,5.5,83.4,71.4,1440,2560,534,android,qualcomm,8,1.9,microsdxc,128,6,12
htc,htc_10,GSM / HSPA / LTE,About 300 EUR,Adreno 530,2016,1,3000,0,145.9,71.9,161,0,0,1,0,0,0,0,super lcd5,60,5.2,74.5,71.1,1440,2560,565,android,qualcomm,4,1.6,microsdxc,64,4,12
htc,htc_one_m9,GSM / HSPA / LTE,About 360 EUR,Adreno 430,2015,1,2840,0,144.6,69.7,157,0,0,1,0,0,0,0,super lcd3,60,5,68.9,68.4,1080,1920,441,android,qualcomm,8,2,microsdxc,32,3,20
htc,htc_u_ultra,GSM / HSPA / LTE,About 250 EUR,Adreno 530,2017,1,3000,0,162.4,79.8,170,2,0,1,0,0,1,1,super lcd5,60,5.7,90.3,69.7,1440,2560,513,android,qualcomm,4,1.6,microsdxc,128,4,12
htc,htc_a103_plus,GSM / HSPA / LTE,About 190 EUR,PowerVR GE8320,2023,1,6000,0,239.2,157.9,430,2,0,1,0,0,1,1,ips lcd,60,10.1,95.8,78.3,1200,1920,224,android,mediatek,8,1.5,microsdxc,64,4,5
htc,htc_one_x,GSM / HSPA,About 170 EUR,ULP GeForce,2012,1,1800,0,134.4,69.9,130,0,0,0,1,0,0,0,super ips lcd2,60,4.7,60.9,64.8,720,1280,312,android,nvidia,4,1.5,no,0,1,8
htc,htc_u11+,GSM / HSPA / LTE,About 450 EUR,Adreno 540,2017,1,3930,0,158.5,74.9,188,1,0,1,0,0,0,0,super lcd6,60,6,92.9,78.3,1440,2880,537,android,qualcomm,8,1.9,microsdxc,128,6,12
htc,htc_a103,GSM / HSPA / LTE,About 140 EUR,PowerVR GE8320,2023,1,6000,0,244,162.6,440,2,0,1,0,0,1,1,ips lcd,60,10.1,95.8,74.6,800,1280,149,android,mediatek,4,2,microsdxc,64,4,5
htc,htc_one_a9,GSM / HSPA / LTE,About 300 EUR,Adreno 405,2015,1,2150,0,145.8,70.8,143,0,0,1,0,0,0,0,amoled,60,5,68.9,66.8,1080,1920,441,android,qualcomm,8,1.2,microsdxc,32,3,13
htc,htc_desire_626,GSM / HSPA / LTE,About 180 EUR,Mali-T760MP2Adreno 306,2014,1,2000,0,146.9,70.9,140,1,0,1,0,0,0,0,ips lcd,60,5,68.9,66.2,720,1280,294,android,mediatek,8,1.2,microsdhc,16,2,13
htc,htc_exodus_1s,GSM / HSPA / LTE,About 220 EUR,Adreno 505,2019,1,3075,0,154.2,72.7,150,2,0,1,0,0,1,0,ips lcd,60,5.7,83.8,74.8,720,1440,282,android,qualcomm,8,1.4,no,64,4,13
htc,htc_one_max,GSM / CDMA / HSPA / LTE,About 370 EUR,Adreno 320,2013,1,3300,0,164.5,82.5,217,0,0,0,1,0,0,0,super lcd3,60,5.9,96,70.7,1080,1920,373,android,qualcomm,4,1.7,microsdxc,32,2,4
htc,htc_u_play,GSM / HSPA / LTE,About 150 EUR,Mali-T860MP2,2017,1,2500,0,146,72.9,145,2,0,1,0,0,1,1,super lcd,60,5.2,73,68.7,1080,1920,428,android,mediatek,8,1.1,microsdxc,64,4,16
htc,htc_desire_820,GSM / HSPA / LTE,About 340 EUR,Adreno 405,2014,1,2600,0,157.7,78.7,155,0,0,1,0,0,0,0,lcd,60,5.5,83.4,67.2,720,1280,267,android,qualcomm,8,1,microsdxc,16,2,13
htc,htc_desire_10_pro,GSM / HSPA / LTE,About 260 EUR,Mali-T860MP2,2016,1,3000,0,156.5,76,165,2,0,1,0,0,1,1,ips lcd,60,5.5,83.8,70.5,1080,1920,400,android,mediatek,8,1,microsdxc,64,4,20
htc,htc_10_evo,GSM / HSPA / LTE,About 230 EUR,Adreno 430,2016,1,3200,0,153.6,77.3,174,0,0,1,0,0,0,0,super lcd3,60,5.5,83.4,70.2,1440,2560,534,android,qualcomm,8,2,microsdxc,64,3,16
htc,htc_desire_12,GSM / HSPA / LTE,About 130 EUR,PowerVR GE8100,2018,1,2730,0,148.5,70.8,137,1,0,1,0,0,0,0,ips lcd,60,5.5,78.1,74.2,720,1440,293,android,mediatek,4,1.3,microsdxc,32,3,13
htc,htc_nexus_9,GSM / HSPA / LTE,About 300 EUR,Kepler DX1,2014,1,6700,0,228.2,153.7,425,0,0,1,0,0,0,0,ips lcd,60,8.9,57.7,73.5,1536,2048,281,android,nvidia,2,2.3,no,0,2,8
htc,htc_one_x10,GSM / HSPA / LTE,About 200 EUR,Mali-T860MP2,2017,1,4000,0,152.9,75.6,175,1,0,1,0,0,0,0,super lcd,60,5.5,83.4,72.1,1080,1920,401,android,mediatek,8,1,microsdxc,32,3,16
htc,htc_a102,GSM / CDMA / HSPA / CDMA2000 / LTE,About 170 EUR,Mali-G52 MC2,2023,1,8000,0,257.9,162.5,533,2,0,1,0,0,1,1,ips lcd,60,11,344.4,82.2,1200,2000,212,android,mediatek,8,1.8,microsdxc,128,8,20
huawei,huawei_y6_(2019),GSM / HSPA / LTE,About 130 EUR,PowerVR GE8320,2019,1,3020,0,156.3,73.5,150,2,0,1,0,0,1,0,ips lcd,60,6.09,91,79.2,720,1560,282,android,mediatek,4,2,microsdxc,32,2,13
huawei,huawei_matepad_11_5,No cellular connectivity,About 290 EUR,Adreno 644,2023,1,7700,0,260.9,176.8,499,0,0,0,0,0,0,0,tft lcd,120,11.5,391,84.8,1440,2200,229,harmony,qualcomm,8,1.8,no,256,8,13
huawei,huawei_y5_(2019),GSM / HSPA / LTE,About 130 EUR,PowerVR GE8320,2019,1,3020,0,147.1,70.8,146,1,0,1,0,0,0,0,ips lcd,60,5.71,81.4,78.1,720,1520,295,android,mediatek,4,2,microsdxc,32,2,13
icemobile,icemobile_gravity_4_0,GSM / HSPA,,Mali-400MP2,2014,1,2800,1,140.4,75.8,316,0,0,0,1,0,0,0,ips lcd,60,4.02,44.5,41.8,480,854,244,android,mediatek,4,1.2,microsdhc,8,1,8
icemobile,icemobile_g7_pro,GSM / HSPA,,Mali-400,2014,1,2800,0,197.6,122.3,307,0,0,0,1,0,0,0,ips lcd,60,7,137.9,57.1,600,1024,170,android,mediatek,2,1.2,microsdhc,4,0.512,2
icemobile,icemobile_prime_plus,GSM / HSPA,,Adreno 203,2012,1,2150,1,141.6,76.1,135,2,1,0,0,0,0,0,tft,60,5,71,66,480,800,187,android,qualcomm,2,1,microsdhc,4,0.512,5
icemobile,icemobile_gravity_pro,GSM / HSPA,,PowerVR SGX544,2013,1,2800,1,139.7,76.4,240,0,0,0,0,0,0,0,ips lcd,60,4.02,44.5,41.7,480,854,244,android,mediatek,4,1.2,microsdhc,4,1,8
infinix,infinix_smart_8,GSM / HSPA / LTE,About 100 EUR,Mali-G57 MP1,2023,1,5000,0,163.6,75.6,184,2,0,1,0,0,1,0,ips lcd,90,6.6,104.6,84.6,720,1612,267,android,unisoc,8,1.6,microsdxc,128,4,0.08
infinix,infinix_hot_40i,GSM / HSPA / LTE,,Mali-G57 MP1,2023,1,5000,0,163.6,75.6,190,2,0,1,0,0,1,0,ips lcd,90,6.56,103.4,83.6,720,1612,269,android,unisoc,8,1.6,microsdxc,256,8,0.08
infinix,infinix_hot_30,GSM / HSPA / LTE,,Mali-G52 MC2,2023,1,5000,0,168.7,76.6,196,2,0,1,0,0,1,0,ips lcd,90,6.78,109,84.5,1080,2460,396,android,mediatek,8,1.8,microsdxc,256,8,0.08
infinix,infinix_hot_30i,GSM / HSPA / LTE,,Mali-G57 MP1,2023,1,5000,0,164,75.8,191,2,0,1,0,0,1,0,ips lcd,90,6.56,103.4,83.2,720,1612,269,android,unisoc,8,1.6,microsdxc,128,8,0.08
infinix,infinix_smart_8_pro,GSM / HSPA / LTE,About 100 EUR,PowerVR GE8320,2024,1,5000,0,163.6,75.6,189,2,0,1,0,0,1,0,ips lcd,90,6.6,104.6,84.6,720,1612,267,android,mediatek,8,1.6,microsdxc,128,8,0.08
infinix,infinix_smart_8_plus,GSM / HSPA / LTE,About 100 EUR,PowerVR GE8320,2024,1,6000,0,163.7,75.7,204,2,0,1,0,0,1,0,ips lcd,90,6.6,104.6,84.4,720,1612,267,android,mediatek,8,1.6,microsdxc,128,4,0.08
intex,intex_aqua_genx,GSM / HSPA / LTE,,Mali-T720MP3,2015,1,2850,0,152.6,76.4,175,2,0,0,0,0,0,0,ips lcd,60,5.5,83.4,71.5,1080,1920,401,android,mediatek,8,1.3,microsdhc,16,2,13
intex,intex_aqua_4g+,GSM / HSPA / LTE,,Mali-T720MP2,2015,1,2300,0,140,71,136.5,2,0,0,0,0,0,0,ips lcd,60,5,68.9,69.3,720,1280,294,android,mediatek,4,1.3,microsdhc,16,2,13
intex,intex_aqua_ace,GSM / HSPA / LTE,,Mali-T720MP2,2015,1,2300,0,145,71.5,121.5,2,0,0,0,0,0,0,super amoled,60,5,68.9,66.5,720,1280,294,android,mediatek,4,1.3,microsdxc,16,3,13
intex,intex_aqua_power_+,GSM / HSPA,,Mali-400MP2,2015,1,4000,1,147,72,156,2,0,0,0,0,0,0,ips lcd,60,5,68.9,65.1,720,1280,294,android,mediatek,4,1.3,microsdhc,16,2,13
intex,intex_aqua_trend,GSM / HSPA / LTE,,Mali-T720MP2,2015,1,3000,1,144.5,72.5,158.5,2,0,0,0,0,0,0,ips lcd,60,5,68.9,65.8,720,1280,294,android,mediatek,4,1.3,microsdhc,16,2,13
intex,intex_aqua_star_2,GSM / HSPA,,Mali-400,2015,1,2000,1,142,71.5,122,2,0,0,0,0,0,0,ips lcd,60,5,68.9,67.9,480,854,196,android,spreadtrum,4,1.2,microsdhc,8,1,8
intex,intex_aqua_power,GSM / HSPA,,Mali-450MP4,2014,1,4000,2,141,71.9,160,2,0,0,0,0,0,0,ips lcd,60,5,68.9,68,480,854,196,android,mediatek,8,1.4,microsdhc,8,1,8
intex,intex_aqua_4_5e,GSM,,Mali-400,2014,1,1600,1,133.4,68.9,137,2,0,0,0,0,0,0,tft,60,4.5,55.8,60.7,480,854,218,android,mediatek,2,1.3,microsdhc,4,0.512,5
intex,intex_aqua_xtreme,GSM / HSPA,,Mali-450MP4,2014,1,2000,0,144,69.7,119.5,2,0,0,0,0,0,0,ips lcd,60,5,68.9,68.7,720,1280,294,android,mediatek,8,1.7,microsdhc,32,2,13
intex,intex_aqua_y2_remote,GSM / HSPA,,Mali-400,2015,1,1500,1,125,64,110,2,0,0,0,0,0,0,ips lcd,60,4,45.5,56.9,480,800,233,android,mediatek,2,1.2,microsdhc,4,0.512,5
intex,intex_aqua_speed,GSM / HSPA,,Mali-400MP2,2015,1,1700,1,136,68,120,2,0,0,0,0,0,0,ips lcd,60,4.5,55.8,60.4,540,960,245,android,mediatek,4,1.3,microsdhc,16,2,8
intex,intex_aqua_xtreme_ii,GSM / HSPA,,Mali-450MP4,2015,1,2000,0,140,71.9,132,2,0,0,0,0,0,0,ips lcd,60,5,68.9,68.5,720,1280,294,android,mediatek,8,1.4,microsdhc,16,2,13
intex,intex_aqua_star_l,GSM / HSPA,,Mali-400MP2,2015,1,2000,1,141,72.9,130,2,0,0,0,0,0,0,ips lcd,60,5,68.9,67,480,854,196,android,mediatek,4,1.3,microsdhc,8,1,8
itel,itel_s23,GSM / HSPA / LTE,About 170 EUR,Mali-G57 MP1,2023,1,5000,0,164,76,195,2,0,1,0,0,1,0,ips lcd,90,6.6,104.6,84,720,1612,267,android,unisoc,8,1.6,microsdxc,256,8,0.08
jolla,jolla_jolla,GSM / HSPA / LTE,About 180 EUR,Adreno 305,2013,1,2100,1,131,68,141,0,0,0,1,0,0,0,ips lcd,60,4.5,55.8,62.7,540,960,245,sailfish,qualcomm,2,1.4,microsdhc,16,1,8
jolla,jolla_tablet,No cellular connectivity,About 170 EUR,,2014,1,4450,0,203,137,384,0,0,0,0,0,0,0,ips lcd,60,7.85,186,67,1536,2048,330,sailfish,intel,4,1.8,"microsd,",64,2,5
karbonn,karbonn_sparkle_v,GSM / HSPA,About 80 EUR,Mali-400MP2,2014,1,1700,1,132,67,138,2,0,0,0,0,0,0,ips lcd,60,4.5,55.8,63.1,480,854,218,android,mediatek,4,1.3,microsdhc,4,1,5
karbonn,karbonn_s5_titanium,GSM / HSPA,About 160 EUR,Adreno 203,2013,1,2000,1,144,72,200,2,1,0,0,0,0,0,ips lcd,60,5,68.9,66.5,540,960,220,android,qualcomm,4,1.2,microsdhc,4,1,8
kyocera,kyocera_duraforce_pro,GSM / HSPA / LTE,,Adreno 405,2016,1,3240,0,148.4,73.4,230,0,0,1,0,0,0,0,ips lcd,60,5,68.9,63.3,1080,1920,441,android,qualcomm,8,1.2,microsdxc,32,3,2
kyocera,kyocera_duraforce,GSM / HSPA / LTE,About 320 EUR,Adreno 305,2014,1,3100,0,136.9,70.6,200,0,0,1,0,0,0,0,ips lcd,60,4.5,55.8,57.8,720,1280,326,android,qualcomm,4,1.4,microsdhc,16,2,8
kyocera,kyocera_torque_e6710,CDMA / EVDO / LTE,About 270 EUR,Adreno 225,2013,1,2500,1,128.5,68.4,168.5,0,0,0,0,0,0,0,ips lcd,60,4,45.5,51.8,480,800,233,android,qualcomm,2,1.2,microsdhc,0,1,5
kyocera,kyocera_brigadier,GSM / HSPA / EVDO / LTE,About 300 EUR,Adreno 305,2014,1,3100,0,136.4,68.3,187.1,0,0,1,0,0,0,0,ips lcd,60,4.5,55.8,59.9,720,1280,326,android,qualcomm,4,1.4,microsdhc,16,2,8
kyocera,kyocera_duraforce_xd,GSM / HSPA / LTE,,Adreno 305,2015,1,3700,1,166.8,86.4,307,0,0,1,0,0,0,0,ips lcd,60,5.7,89.6,62.1,720,1280,258,android,qualcomm,4,1.6,microsdxc,16,2,8
kyocera,kyocera_hydro_life,GSM / HSPA,,Adreno 302,2014,1,2000,1,131.8,65.4,136,0,0,0,1,0,0,0,ips lcd,60,4.5,55.8,64.8,540,960,245,android,qualcomm,4,1.2,microsdhc,8,1.5,5
kyocera,kyocera_hydro_elite,GSM / CDMA / EVDO / LTE,,Adreno 225,2013,1,2100,1,122.4,60.4,128,0,0,0,0,0,0,0,ips lcd,60,4.3,51,68.9,720,1280,342,android,qualcomm,2,1.5,microsdhc,16,1.5,8
kyocera,kyocera_hydro_xtrm,CDMA / EVDO / LTE,,Adreno 225,2013,1,2000,1,124,64,139,2,0,0,0,0,0,0,ips lcd,60,4,45.5,57.4,480,800,233,android,qualcomm,2,1.2,microsdhc,4,1,5
lava,lava_o2,GSM / HSPA / LTE,About 100 EUR,Mali-G57 MP1,2024,1,5000,0,165,76.1,200,2,0,1,0,0,1,0,ips lcd,90,6.5,102,81.2,720,1600,270,android,unisoc,8,1.8,microsdxc,128,8,50
lava,lava_blaze_2_5g,GSM / HSPA / LTE / 5G,About 110 EUR,Mali-G57 MC2,2023,1,5000,0,164.2,76,203,2,0,1,0,0,1,0,ips lcd,90,6.56,103.9,83.3,720,1600,267,android,mediatek,8,2,microsdxc,128,6,0.08
lava,lava_blaze_pro_5g,GSM / HSPA / LTE / 5G,About 140 EUR,Mali-G57 MC2,2023,1,5000,0,168.7,76.7,203,2,0,1,0,0,1,0,ips lcd,120,6.78,109,84.4,1080,2460,396,android,mediatek,8,2,microsdxc,128,8,0.08
lava,lava_yuva_3_pro,GSM / HSPA / LTE,About 100 EUR,Mali-G57 MP1,2023,1,5000,0,165,76.1,200,2,0,1,0,0,1,0,ips lcd,90,6.5,102,81.2,720,1600,270,android,unisoc,8,1.8,microsdxc,128,8,50
lava,lava_z91,GSM / HSPA / LTE,About 10000 INR,PowerVR GE8100,2018,1,3000,0,152,72.9,147,2,0,1,0,0,1,0,ips lcd,60,5.7,83.8,75.7,720,1440,282,android,mediatek,4,1.3,microsdxc,32,3,13
lava,lava_z61,GSM / HSPA / LTE,About 5700 INR,PowerVR GE8100,2018,1,3000,1,146.5,70.2,139,2,0,1,1,0,1,0,ips lcd,60,5.45,76.7,74.5,720,1440,295,android,mediatek,4,1.5,microsdhc,16,2,8
lava,lava_z60,GSM / HSPA / LTE,About 6500 INR,Mali-T720MP2,2017,1,2500,0,143.6,72.3,149,2,0,1,1,0,1,0,ips lcd,60,5,68.9,66.4,480,854,196,android,mediatek,4,1.1,microsdxc,16,1,5
lava,lava_z1,GSM / HSPA / LTE,About 60 EUR,PowerVR GE8320,2021,1,3100,1,145.1,73.3,175,2,0,1,0,0,1,1,tft lcd,60,5,68.9,64.8,480,854,196,android,mediatek,4,1.8,microsdxc,16,2,5
lava,lava_z81,GSM / HSPA / LTE,,PowerVR GE8320,2018,1,3000,0,152.2,73,141,2,0,1,0,0,1,0,ips lcd,60,5.7,83.8,75.5,720,1440,282,android,mediatek,4,2,microsdxc,32,3,13
lava,lava_z2s,GSM / HSPA / LTE,About 80 EUR,PowerVR GE8320,2021,1,5000,0,164.5,75.8,190,2,0,1,0,0,1,0,ips lcd,60,6.51,102.3,82.1,720,1600,270,android,mediatek,8,1.8,microsdxc,32,2,8
lava,lava_z50,GSM / HSPA / LTE,About 4400 INR,Mali-T720MP2,2018,1,2000,1,135,66.6,140,2,0,0,1,0,1,0,tn tft,60,4.5,55.8,62.1,480,854,218,android,mediatek,4,1.1,microsdxc,8,1,5
lava,lava_z40,GSM / HSPA / LTE,About 3500 INR,Mali,2019,1,2250,1,125.5,63.9,120,2,0,1,0,0,1,0,tn tft lcd,60,4,45.5,56.8,480,800,233,android,unisoc,4,1.4,microsdxc,8,1,2
lava,lava_iris_x1,GSM / HSPA,About 100 EUR,Broadcom VideoCore IV,2014,1,2100,1,134,66,138,2,0,0,0,0,0,0,ips lcd,60,4.5,55.8,63.1,480,854,218,android,broadcom,4,1.2,microsdhc,8,1,8
lava,lava_z25,GSM / HSPA / LTE,About 250 EUR,Mali-T860MP2,2017,1,3020,0,151.5,76.4,163,2,0,1,1,0,1,1,ips lcd,60,5.5,83.4,72,720,1280,267,android,mediatek,8,1,microsdxc,32,4,13
